,pc1
0,27.596388335723297
1,91.06126968426798
2,148.19565164518707
3,547.7241352996442
4,-295.490225110324
5,-95.66022260732645
6,190.0432905320501
7,-210.92689405974912
8,-438.9396899354855
9,588.9464195956584
10,219.16184164513396
11,1136.4310293247956
12,-491.1536035055861
13,-295.8909956669728
14,-342.8044279044714
15,575.920201800863
16,-361.3531112084102
17,-37.05045317038163
18,-427.7908462039976
19,-528.0260719915099
20,-902.0514427758955
21,495.030298069606
22,-445.85831487185857
23,-349.98270875666293
24,-122.4958119257728
25,474.2608388799686
26,481.55616473509394
27,496.26076856717543
28,-232.33995202712794
29,373.15041391576995
30,-82.9407249237762
31,-460.82844677183834
32,-248.83447185882375
33,354.71756991791926
34,-266.4390371469132
35,-154.65290443461106
36,-247.95181592879445
37,333.2777515516082
38,-92.12240662496956
39,598.2408426666505
