,pc1
0,446.197678000019
1,-480.95056760834746
2,-2.8654349993291697
3,-110.56601912421144
4,-276.6620109250226
5,0.15817588933730575
6,137.417154309475
7,-73.66869758995172
8,79.52132563903568
9,327.7621812565137
10,147.21461853891049
11,-322.88662829793066
12,19.091084704780222
13,276.8062475656252
14,-122.17105022866211
15,369.5474854859033
16,69.84064382310905
17,148.4657581133677
18,-544.0095416106242
19,-88.24918277594895
20,-51.289702392636
21,82.43945997257126
22,96.29326119577715
23,-127.37620000515022
24,-27.24905913277099
25,318.5608854603887
26,-21.286693495518836
27,209.41024745471566
28,3.3314332500978465
29,91.37537037483824
30,-177.29660463256138
31,-199.43652049372145
32,155.42685800884166
33,-196.57724120099152
34,-129.99464737068146
35,-230.10383074125593
36,-263.3199304745616
37,213.13850205417637
38,38.11089185386887
39,215.84447175242616
