,years,data,hindcast
0,1981,285.696,285.5518039783227
1,1982,285.12,285.33279987384674
2,1990,286.425,286.6486247517273
3,1995,285.355,286.1124785215269
4,1997,285.102,285.38667617408515
5,2000,286.875,286.8158294592213
6,2001,286.26,286.51563654469084
7,2005,284.998,285.43787764164347
8,2006,286.611,286.30267146486227
9,2007,286.399,286.9272489849457
10,2008,287.857,286.19042898810864
11,2009,286.328,286.18707172696116
12,2010,283.077,283.53110916489595
13,2011,286.411,286.0532100152077
14,2012,286.392,285.20997713764706
15,2013,283.857,285.51925933561563
16,2014,286.005,285.8931546300066
17,2015,284.79,284.069646442095
18,2017,287.239,287.23577367058243
19,2020,285.66,285.129444543214
20,2021,283.816,284.22227695079266
21,1980,284.489,284.96506238066524
22,1983,283.518,286.6904513693362
23,1984,282.873,283.8509069150014
24,1985,285.307,285.0379590817356
25,1986,285.412,284.27368899394924
26,1987,282.721,284.179091220346
27,1988,286.423,286.4902703437104
28,1989,286.484,285.7451924663542
29,1991,282.564,284.159913302411
30,1992,287.684,286.46923866908054
31,1993,286.531,285.61867536010425
32,1994,284.956,286.36795176966206
33,1996,283.04,282.89814180534194
34,1998,286.977,286.14624375065887
35,1999,286.464,285.49594465247947
36,2002,285.916,285.53090484205535
37,2003,285.875,283.9885532052664
38,2004,284.782,284.84410208521075
39,2016,286.869,286.90626482936096
40,2018,288.522,286.4987462701642
41,2019,284.365,285.61469668710686
