,years,data,hindcast
0,1980,278.43,281.11012164821517
1,1981,280.548,280.3687787131285
2,1983,280.043,279.1162791566494
3,1984,281.547,281.21368788963315
4,1985,276.482,278.08238436541484
5,1986,281.399,279.84357471326103
6,1988,279.768,280.5072389221655
7,1989,279.225,279.5568253663115
8,1991,279.096,279.95529985710294
9,1994,283.18,281.1292087490852
10,1997,279.988,281.10851533499
11,2003,281.185,281.45047572044484
12,2005,280.714,279.76188847405484
13,2007,280.527,279.6237853729124
14,2009,282.63,281.7122984163408
15,2011,280.865,281.23030066633976
16,2012,280.219,279.99743990902317
17,2016,279.21,280.11373879881234
18,2018,280.069,279.77779553975927
19,2019,279.808,279.2733623863556
20,1982,281.542,281.42573900590895
21,1987,280.287,280.75239359592837
22,1990,279.704,279.7734594158657
23,1992,281.242,281.74686252303604
24,1993,275.969,280.07074964014004
25,1995,280.449,279.7695892532413
26,1996,279.45,280.8363399088766
27,1998,277.399,279.21953767042436
28,1999,280.361,278.8715240432285
29,2000,281.026,280.5234719273563
30,2001,281.038,280.3129378431095
31,2002,281.246,281.5342820023556
32,2004,280.022,280.4015075854403
33,2006,282.748,280.9936672213918
34,2008,280.383,279.22454276515793
35,2010,279.101,278.7650583720635
36,2013,280.357,280.51277685766604
37,2014,281.428,280.579318309986
38,2015,283.104,282.1556122652662
39,2017,280.834,280.2206297935565
