,pc1
0,-81.03940667649047
1,-79.46447386556643
2,-76.84494729757442
3,-83.17119749284572
4,-85.58210253060538
5,-78.20071922368646
6,-76.38234912745112
7,-79.65785360940689
8,-68.92460591208928
9,-67.05970105130959
10,-70.24174969770061
11,-69.5515895857367
12,-61.46384710905347
13,-65.41253102539052
14,-64.63343339755562
15,-62.214081838557426
16,-68.658666865136
17,-68.68483437411999
18,-60.31099679741296
19,-72.2113446788871
20,-0.9448754039147569
21,0.5267815713491228
22,1.646642456287431
23,-1.4898034335141273
24,-4.975818016134292
25,-0.4227659984570747
26,-5.736212326114316
27,-4.083326343577755
28,-5.007500708013002
29,1.514335319669977
30,-3.810572830669592
31,-1.7238097535275325
32,-1.72140003166809
33,-3.7746299686468405
34,-8.983818734991607
35,-9.67489272320215
36,-6.7909796005625775
37,-8.423594992936465
38,-10.789346893556429
39,-9.29738297047896
