,years,data,hindcast
0,1980,284.489,283.78099020660466
1,1981,285.696,284.57682592605306
2,1983,283.518,283.59169477779216
3,1984,282.873,284.7043772463777
4,1985,285.307,284.64875054866724
5,1986,285.412,283.93485132893267
6,1988,286.423,285.635519023708
7,1991,282.564,283.97040996048617
8,1996,283.04,284.2041728815553
9,1998,286.977,285.26347490869205
10,1999,286.464,287.4801390189358
11,2001,286.26,286.39527083013195
12,2003,285.875,285.16037306768385
13,2005,284.998,285.1362387051114
14,2006,286.611,285.91540611043786
15,2007,286.399,285.9576863864324
16,2008,287.857,286.9781905627954
17,2009,286.328,285.9489908468217
18,2010,283.077,285.03645875524336
19,2013,283.857,285.70517890753814
20,1982,285.12,284.66720113494074
21,1987,282.721,284.03738911554115
22,1989,286.484,285.8595639791072
23,1990,286.425,286.09946128496546
24,1992,287.684,285.50393579990714
25,1993,286.531,285.509112998309
26,1994,284.956,284.828766398262
27,1995,285.355,285.32776977613076
28,1997,285.102,285.00960427655457
29,2000,286.875,286.6868157086709
30,2002,285.916,285.96563132609054
31,2004,284.782,285.53048473665905
32,2011,286.411,286.19443089823363
33,2012,286.392,286.4755660807557
34,2014,286.005,286.0923948243031
35,2015,284.79,285.84584374981074
36,2016,286.869,287.8793754677069
37,2017,287.239,287.14423347027497
38,2018,288.522,287.70928033074415
39,2019,284.365,286.177138643032
