,years,data,hindcast
0,1980,282.943,283.0130049589709
1,1981,282.369,283.2981883138156
2,1986,284.738,283.5378082762787
3,1987,284.108,282.76520696376934
4,1988,284.252,284.628439839407
5,1993,282.413,282.82662152503735
6,1998,283.242,283.24480204828643
7,2000,284.65,284.09296608066336
8,2001,287.358,285.266417544984
9,2006,286.908,284.9625953726583
10,2008,283.493,284.73135198406544
11,2009,284.115,285.4047244974143
12,2010,284.007,284.61801487574775
13,2011,284.836,284.8310492261957
14,2012,283.751,284.26570751443325
15,2014,286.638,285.8149881624578
16,2015,283.443,284.50604930364017
17,2016,283.35,284.54726726975804
18,2017,286.493,285.79952613212583
19,2019,284.784,285.7362701102912
20,1982,284.418,283.12998845150184
21,1983,284.197,284.2968548353904
22,1984,284.946,285.3005948946808
23,1985,283.884,282.5764355926186
24,1989,285.643,285.406517715824
25,1990,285.161,284.93245680025575
26,1991,283.647,283.76248210891225
27,1992,281.561,282.4996266199596
28,1994,282.913,282.68267947318776
29,1995,286.166,285.3779717254919
30,1996,284.354,284.53578534566986
31,1997,283.261,284.0312811981915
32,1999,284.089,284.6436088118542
33,2002,283.045,283.52974659858506
34,2003,281.324,283.34071727601327
35,2004,284.575,283.5308024960598
36,2005,286.611,285.80154464853075
37,2007,283.55,284.4263416753043
38,2013,285.349,285.99335527979525
39,2018,285.394,284.28920845217385
