,pc1
0,-7.5924900011913685
1,-6.24764149547062
2,2.2028483745109164
3,10.565751692597242
4,2.3855618750774346
5,-8.427238502604778
6,-34.694120410628656
7,-50.745187234485044
8,-14.485088420971397
9,-12.874645263885192
10,-0.011302024488088536
11,11.461595472147733
12,-2.395392282130878
13,7.163105628630368
14,9.850270489292988
15,18.6331002356148
16,24.475985044170102
17,37.57228748044849
18,0.29029633644864716
19,12.872843311296895
20,2.5501254366431674
21,7.029556146043523
22,-1.4719486002584552
23,1.6933024032001947
24,15.131024525007769
25,-36.24285201405042
26,-6.448666941043466
27,15.280489303285762
28,24.23494976315199
29,-1.3397851685765558
30,12.977033009111947
31,4.367143779554409
32,-6.500984582098532
33,1.1051144967715416
34,-1.671227590719687
35,-14.257993411040163
36,8.269222359289556
37,0.06798820766600258
38,-12.402479123575397
39,-12.371730618581502
