,years,data,hindcast
0,1984,95.183,82.8778826320279
1,1985,36.531,58.167669209539625
2,1986,94.807,67.10864904324757
3,1989,78.906,71.95477309852086
4,1990,70.054,84.47483289840712
5,1992,99.88,56.70531637270934
6,1993,80.441,98.51165269766807
7,1994,97.19,93.92323133741775
8,1995,18.716,69.29390739798335
9,1996,73.76,93.17214846824714
10,1997,81.025,120.00452652020273
11,1998,178.649,147.27690390871908
12,2000,130.409,98.06904935499215
13,2001,73.237,76.1108692317662
14,2002,87.438,89.44490854726978
15,2004,55.873,48.907424911866016
16,2007,38.236,71.26560645978569
17,2008,92.717,54.26983654417912
18,2013,135.237,109.57814544045952
19,2015,34.891,69.04868615976086
20,2018,34.768,27.781979765230354
21,1980,107.769,86.45791088891323
22,1981,150.743,108.51997501541469
23,1982,104.269,98.88366401393655
24,1983,59.157,77.4341400189483
25,1987,102.308,121.77392436101704
26,1988,79.42,61.94630650775548
27,1991,48.361,60.90162525847317
28,1999,65.748,108.46155022895287
29,2003,74.576,61.749234095799864
30,2005,58.746,74.15780608593528
31,2006,104.882,117.36768017778203
32,2009,74.388,64.43230794181582
33,2010,76.197,92.43544620534715
34,2011,69.306,94.37438951194589
35,2012,131.109,88.27408887432512
36,2014,79.961,93.30371075688299
37,2016,57.946,63.5658634829727
38,2017,63.675,82.06546557054217
39,2019,119.963,115.60470757258756
40,2020,137.807,119.28504980112709
41,2021,138.243,113.57915362952471
