,years,data,hindcast
0,1982,280.365,281.10295066174746
1,1983,281.012,280.8767318580067
2,1984,280.48,280.30024155291375
3,1985,281.02,280.05110155177925
4,1986,278.836,280.55127764024115
5,1987,282.799,282.931529040224
6,1988,281.178,280.61197833026546
7,1989,279.764,280.7958270583157
8,1992,281.38,281.60312019079714
9,1993,283.39,282.6470775974975
10,1995,281.704,280.44395802692645
11,1996,281.506,282.74277104049014
12,1999,282.477,282.7582420531688
13,2000,282.301,282.9831320169156
14,2005,282.719,282.95756080603223
15,2006,281.341,283.25106896287457
16,2009,284.289,282.5494321689345
17,2011,285.153,283.13326119209125
18,2012,281.008,281.7300582502742
19,2018,284.252,282.95268000050396
20,1980,280.636,281.4158117219165
21,1981,280.887,281.41455449363195
22,1990,281.554,282.84491438286153
23,1991,281.061,281.8383638673726
24,1994,281.155,282.42196257780705
25,1997,280.565,280.2143481229655
26,1998,281.883,281.7041968461739
27,2001,281.007,280.2464946352425
28,2002,282.097,281.1786491283292
29,2003,282.527,282.4729434000589
30,2004,283.034,282.1841838459409
31,2007,285.113,283.98616377338675
32,2008,281.561,282.2818065618303
33,2010,281.973,280.9275953990989
34,2013,280.442,281.36030201922557
35,2014,284.424,283.39956350055417
36,2015,281.463,281.792797011528
37,2016,281.366,281.9045120789843
38,2017,281.415,281.2019919296348
39,2019,283.321,282.6928447034565
