,years,data,hindcast
0,1980,288.333,289.09134995372307
1,1984,288.322,289.73243447627834
2,1987,289.333,289.46669884042007
3,1988,288.818,290.31168379186175
4,1989,290.432,291.5898227169802
5,1990,289.347,289.88051843520753
6,1991,291.061,290.4120961862852
7,1993,288.967,289.9819756996571
8,1995,292.216,290.89710715546414
9,1996,288.974,290.19784718095207
10,1997,290.031,288.14705529912226
11,1998,289.0,289.32247846173107
12,2004,289.528,289.43539200520445
13,2005,290.191,289.85434918956184
14,2008,290.638,290.32198504551
15,2009,290.627,290.74015899852736
16,2010,291.947,291.5614324173564
17,2011,288.608,288.38855764994696
18,2014,292.264,290.5325158156776
19,2018,292.908,291.6795406805335
20,1981,289.055,290.06966304841137
21,1982,291.04,291.7499128561821
22,1983,291.918,291.1695157013341
23,1985,289.643,290.2647094444042
24,1986,289.446,289.95075315305695
25,1992,290.83,290.92443596296476
26,1994,293.292,291.20041389483964
27,1999,291.331,292.2252515850918
28,2000,288.202,290.5464254125797
29,2001,291.095,289.75577347309974
30,2002,290.124,290.3789665330582
31,2003,291.463,291.216593036687
32,2006,294.316,292.92361964607784
33,2007,289.656,289.29538781383667
34,2012,289.833,289.6010062490593
35,2013,291.4,290.1857112256554
36,2015,290.835,290.8916249452005
37,2016,290.913,291.46549068906353
38,2017,290.707,291.78551121987647
39,2019,291.269,290.7672341095207
