,years,data,hindcast
0,1984,95.445,82.1210553481593
1,1985,100.845,131.4135586284615
2,1986,53.76,80.46298821285934
3,1988,151.791,101.48414648522677
4,1989,59.596,42.46772569080351
5,1996,59.759,40.15493321167515
6,1999,54.398,76.39813143180956
7,2000,102.948,110.01330236252944
8,2001,87.775,129.3580172174623
9,2003,76.224,63.718432708114776
10,2004,104.082,89.90574328555577
11,2006,25.725,76.21464711896587
12,2007,166.442,126.05743368132812
13,2008,105.991,116.89468849453056
14,2009,103.684,70.85704318795705
15,2010,68.74,74.6150993054898
16,2011,163.954,123.84627077532855
17,2012,133.298,132.2111075439371
18,2013,58.307,66.42099750707237
19,2018,19.792,57.94067780273302
20,1980,142.421,110.84379549635594
21,1981,54.994,56.30233490809731
22,1982,32.713,70.5393291602887
23,1983,22.256,69.27425996719452
24,1987,134.54,98.2571914219339
25,1990,43.238,32.63931376404884
26,1991,86.473,89.51012770262622
27,1992,62.719,50.19305255261024
28,1993,138.492,108.11562911269996
29,1994,21.875,52.52630431885611
30,1995,45.937,79.04296792069563
31,1997,69.497,108.8886001819183
32,1998,77.728,94.85325822350406
33,2002,94.124,48.42143061670335
34,2005,109.448,74.07515265520887
35,2014,91.657,58.460367033061466
36,2015,95.021,84.52677617794923
37,2016,56.599,82.72001408667805
38,2017,125.55,120.74314219939382
39,2019,49.361,64.70995250017559
