,pc1,target,phase_label
0,13.013337828764282,61.647,1
1,-5.044696838141252,147.559,1
2,-0.2601625508590268,48.916,1
3,-13.55077944358178,99.143,1
4,7.698288834171744,52.76,1
5,2.4405804839192577,112.688,1
6,7.589631141700019,48.278,1
7,-17.207224667504896,154.753,1
8,0.2850350460569562,83.683,1
9,3.6429494048687094,85.15,1
10,2.9414891591731456,144.184,1
11,9.982705426719994,46.909,1
12,-1.9103767028772312,74.653,1
13,-9.732478029030098,79.746,1
14,-3.8557996445057876,93.053,1
15,1.0784289895535994,68.379,1
16,1.1514355477139555,81.322,1
17,3.3166255438220573,28.704,1
18,-4.75706995239516,131.717,1
19,3.178025251848918,68.288,1
0,-3.4813940603636753,42.647,2
1,-17.7262293850329,59.112,2
2,12.763827063777635,117.24,2
3,-8.600756880431147,48.164,2
4,-14.403763683774722,66.991,2
5,5.767317531948009,93.283,2
6,9.601843728048577,69.854,2
7,0.16687822165504307,66.034,2
8,17.92569961336333,149.343,2
9,20.74905505856935,147.073,2
10,-24.89219452880245,29.832,2
11,-2.987569129067027,57.527,2
12,-7.465433759742615,68.272,2
13,1.0551515657198198,79.997,2
14,-4.9271262362159405,31.076,2
15,-9.26643738817607,40.197,2
16,2.8518958856239305,79.252,2
17,-1.7218961670625323,25.215,2
18,-1.2366624531413721,98.359,2
19,25.82784440511252,112.171,2
