,pc1,target,phase_label
0,-23.590849170451282,79.103,1
1,-14.982203149814104,59.341,1
2,-18.406482205655163,78.441,1
3,-13.300063020297957,73.801,1
4,11.450795931952468,43.995,1
5,10.844949300981842,36.577,1
6,21.575871359911964,32.26,1
7,-39.36309754387424,130.482,1
8,1.1465105209524595,92.019,1
9,16.585815480882566,52.177,1
10,-32.86636965439292,131.48,1
11,3.462016990567664,66.791,1
12,19.49874402830948,63.658,1
13,-0.001016942512026997,87.04,1
14,28.69163155300896,80.795,1
15,32.077263527702215,17.077,1
16,-3.8409238679852824,62.3,1
17,4.557233682436353,95.385,1
18,-0.5741620796618792,75.849,1
19,-2.9671003455093423,71.566,1
0,-1.6299141927204246,72.959,2
1,0.3320951181241363,70.765,2
2,7.144788982482355,84.644,2
3,-2.5556072388198987,110.221,2
4,-10.304971116098383,88.055,2
5,16.696943716191974,121.381,2
6,7.612634240158476,114.02,2
7,-19.352812084916867,62.847,2
8,0.614856132198816,50.598,2
9,-11.559886840963436,56.974,2
10,9.228389067909681,85.69,2
11,8.238658261181923,88.661,2
12,-6.002473537210079,56.468,2
13,-7.100863930602465,66.664,2
14,7.904464322834688,79.284,2
15,17.736229624007926,119.023,2
16,-10.766349629603686,64.116,2
17,8.104784308760212,119.425,2
18,-5.821759297136454,34.97,2
19,-8.519834516514088,74.313,2
