,pc1,target,phase_label
0,223.20839923281642,59.157,1
1,412.3311344732841,95.183,1
2,821.2578250011959,36.531,1
3,-315.91511659316654,79.42,1
4,8.494431912253235,78.906,1
5,450.2580340149589,18.716,1
6,224.8147387094513,73.76,1
7,-360.16053753154523,178.649,1
8,48.666381276678706,65.748,1
9,-344.8415837869816,130.409,1
10,-123.58547309390747,73.237,1
11,99.16100770480499,38.236,1
12,-98.71424860820093,92.717,1
13,172.96482801073861,76.197,1
14,-561.4892603932778,69.306,1
15,-758.9532801519474,131.109,1
16,-395.069773970344,135.237,1
17,375.1512689873743,79.961,1
18,12.348555189727307,57.946,1
19,110.07378466276481,63.675,1
0,196.4077025951243,107.769,2
1,752.7754039876321,150.743,2
2,228.20681869515184,104.269,2
3,-165.1012209691425,94.807,2
4,579.2885741813208,102.308,2
5,-233.55276836960658,70.054,2
6,-63.56888185751014,48.361,2
7,178.8419874175013,99.88,2
8,522.9085023592091,80.441,2
9,215.84835456844837,97.19,2
10,18.164511358999953,81.025,2
11,-248.06346524742284,87.438,2
12,-239.8319410383737,74.576,2
13,-453.8199035140789,55.873,2
14,-261.8205919061534,58.746,2
15,592.5568216538767,104.882,2
16,-440.8593262262633,74.388,2
17,-269.2455333720769,34.891,2
18,-538.2796527621737,34.768,2
19,-370.85139617355975,119.963,2
