,years,data,hindcast
0,1981,93.396,71.8757085720282
1,1982,43.574,48.85324733875734
2,1984,127.765,88.33137866522625
3,1985,62.145,81.6157437824266
4,1986,118.281,93.36600095063734
5,1989,24.55,65.54527382070823
6,1996,16.128,32.204301341192185
7,1997,8.558,40.97816935754214
8,1999,91.58,84.46248931799084
9,2000,47.352,64.9683382590373
10,2001,85.522,80.09220219345957
11,2006,18.287,49.97786143269257
12,2008,98.91,67.7806331812997
13,2009,59.608,78.22090257758252
14,2011,71.904,16.128225674333017
15,2012,90.297,81.60310181533474
16,2013,56.091,47.81327822398635
17,2014,90.505,107.62499397598855
18,2017,56.353,72.35327782609953
19,2018,94.423,81.43387169367693
20,1980,58.656,65.67914446768197
21,1983,104.552,91.10333957462063
22,1987,40.212,71.70192282496798
23,1988,138.661,110.37472967125329
24,1990,62.735,34.1089171067883
25,1991,65.731,51.29615972747747
26,1992,40.056,74.17768982205871
27,1993,79.516,65.58422981712127
28,1994,85.403,80.39078950506955
29,1995,129.885,102.44964671825255
30,1998,88.083,82.26025242633628
31,2002,67.263,77.33922298739817
32,2003,73.574,95.34118219208443
33,2004,107.224,104.18025173398779
34,2005,53.984,61.61182470119995
35,2007,116.525,111.09772349420693
36,2010,49.822,54.054626845068086
37,2015,107.204,88.71291554399066
38,2016,107.938,117.96418284778412
39,2019,48.71,86.30524799265199
