,years,data,hindcast
0,1983,59.157,67.29365449199076
1,1984,95.183,55.08303082769905
2,1985,36.531,28.680864435743324
3,1988,79.42,102.10191988615733
4,1989,78.906,81.1565644540577
5,1995,18.716,52.63429775249289
6,1996,73.76,67.18994191189644
7,1998,178.649,104.95860543091626
8,1999,65.748,78.56288075481189
9,2000,130.409,103.96954412706128
10,2001,73.237,89.6842436439499
11,2007,38.236,75.30271809060928
12,2008,92.717,88.07844431009966
13,2010,76.197,70.5376078906277
14,2011,69.306,117.95730315253782
15,2012,131.109,130.7064780703266
16,2013,135.237,107.21250445590637
17,2014,79.961,57.4835319877536
18,2016,57.946,80.90772473186786
19,2017,63.675,74.59813959349431
20,1980,107.769,93.7979351251677
21,1981,150.743,121.21679314794918
22,1982,104.269,95.36505601916348
23,1986,94.807,75.98208811541411
24,1987,102.308,112.66703236317304
25,1990,70.054,72.60866572781774
26,1991,48.361,80.98579480768804
27,1992,99.88,92.93226328742729
28,1993,80.441,109.88851524088935
29,1994,97.19,94.75600741260055
30,1997,81.025,85.01377180691834
31,2002,87.438,71.89355099971857
32,2003,74.576,72.29921616150656
33,2004,55.873,61.75348256298776
34,2005,58.746,71.21557364461138
35,2006,104.882,113.32091682258827
36,2009,74.388,62.39220445079411
37,2015,34.891,70.84965841378099
38,2018,34.768,57.59114555550666
39,2019,119.963,65.842328334297
