,pc1
0,-154.4391710941752
1,414.0647830891319
2,525.090205196279
3,-344.0982713073965
4,78.66048707561094
5,123.25200274365217
6,359.4952684988122
7,-106.59493323708273
8,421.18731526226725
9,205.06446102400207
10,146.7028928114356
11,-146.0476878983298
12,-337.4054274377825
13,26.93367152751631
14,-235.85586815843152
15,-3.0725657236851855
16,-38.04188585276407
17,-80.37475804868473
18,-595.1573640679139
19,-259.36044045214425
20,84.1442132935711
21,47.34987061165976
22,233.99138403788615
23,-187.20210479246938
24,5.441783907016617
25,166.956596177976
26,181.37000880707987
27,-47.34957768270658
28,-274.9040317559013
29,-57.16187606859062
30,-72.4094883837513
31,49.38765775475829
32,120.35223854579127
33,-218.1351377883712
34,200.7269732717823
35,114.44298657922023
36,237.59640073212708
37,-127.84052456883141
38,-65.48196238700449
39,-391.27215486195144
