,years,data,hindcast
0,1982,35.431,38.732880125375154
1,1985,78.559,64.96377398526185
2,1986,64.688,54.157525330495915
3,1989,78.439,36.94665055527544
4,1994,85.773,79.1797765382938
5,1996,11.86,18.698998587730486
6,1997,28.147,15.366896988570033
7,1999,65.297,57.764485388606715
8,2000,76.353,76.12621763118511
9,2001,95.436,87.51864753801534
10,2002,60.53,60.39666930859988
11,2004,45.281,79.05052628157078
12,2006,51.755,50.73869890715216
13,2007,1.605,38.44421732481757
14,2008,37.054,55.7070562240475
15,2009,23.97,39.88581037535595
16,2011,17.259,63.52944163010939
17,2012,93.777,69.7326764558777
18,2017,30.591,27.7580026259813
19,2018,102.506,69.61204819767806
20,1980,41.59,18.489581824433685
21,1981,35.788,34.1506958891958
22,1983,105.42,80.44878487395509
23,1984,21.79,23.962625557056707
24,1987,33.606,32.32076517458762
25,1988,27.742,37.9391356522957
26,1990,64.463,67.15385146001519
27,1991,46.967,39.56951135318795
28,1992,57.617,59.065075341994614
29,1993,50.114,47.40571197484472
30,1995,42.515,36.6408126211239
31,1998,131.575,88.80891429451009
32,2003,51.564,53.75133433027837
33,2005,77.407,59.218009625552966
34,2010,27.16,51.90126112294681
35,2013,31.149,31.120293192351177
36,2014,52.13,50.50625120366691
37,2015,27.186,54.78898632295934
38,2016,67.439,90.79580740427255
39,2019,32.685,67.86959078077079
