,pc1,target,phase_label
0,-103.07627339130471,93.396,1
1,473.714545354523,43.574,1
2,-515.3466787965419,127.765,1
3,-347.0972243528857,62.145,1
4,-641.4810603752436,118.281,1
5,55.52260994416434,24.55,1
6,890.8271683660444,16.128,1
7,671.0119859039329,8.558,1
8,-418.41786516457375,91.58,1
9,69.9768045503806,47.352,1
10,-308.92733488756323,85.522,1
11,445.5391440609124,18.287,1
12,-0.4807314328830685,98.91,1
13,-262.0449261553181,59.608,1
14,1293.587444609116,71.904,1
15,-346.7805001557812,90.297,1
16,499.7693025371419,56.091,1
17,-998.717247169113,90.505,1
18,-115.04100462801357,56.353,1
19,-342.54071104555334,94.423,1
0,487.05833249155967,58.656,2
1,-306.3439800720936,104.552,2
2,299.1079861136356,40.212,2
3,-907.7382584227884,138.661,2
4,1472.2573246695815,62.735,2
5,935.9021722452757,65.731,2
6,221.84775220658557,40.056,2
7,490.0202946277958,79.516,2
8,27.95812714844683,85.403,2
9,-660.4234814663473,129.885,2
10,-30.381426915949902,88.083,2
11,123.18709789377911,67.263,2
12,-438.59257708112796,73.574,2
13,-714.4297544611554,107.224,2
14,613.9854936106934,53.984,2
15,-930.300426809551,116.525,2
16,849.8198329215857,49.822,2
17,-231.74700872522345,107.204,2
18,-1144.5791761401704,107.938,2
19,-156.6119259789757,48.71,2
