,years,data,hindcast
0,1981,37.258,81.81453975459267
1,1984,27.303,42.71961617895299
2,1985,104.175,53.76158996679764
3,1988,72.625,89.68834677144923
4,1989,58.181,56.32349789455107
5,1996,98.744,82.62259034102104
6,1999,99.367,93.42769420866995
7,2000,51.303,68.36915911445335
8,2001,107.73,83.23788058860094
9,2003,22.521,79.0541996619443
10,2004,153.639,96.97686850808252
11,2006,192.569,112.22235798799325
12,2007,52.895,102.10826098421586
13,2008,114.817,95.38579553678603
14,2010,146.264,149.39035551036363
15,2011,128.736,128.5764439209828
16,2012,90.667,100.41562837806867
17,2013,40.892,88.95319495271359
18,2017,75.391,103.9432221935846
19,2018,94.606,60.69175754617574
20,1980,67.597,64.474132761022
21,1982,88.868,104.89735140421038
22,1983,31.294,57.03871583762962
23,1986,85.939,99.06130603215165
24,1987,87.189,49.40034037214488
25,1990,43.995,81.01907219727984
26,1991,22.764,67.2806136212105
27,1992,128.278,89.84951955023735
28,1993,65.7,78.2497629607877
29,1994,89.989,92.76315271621516
30,1995,22.497,46.161286608957994
31,1997,54.355,54.21455261393292
32,1998,67.593,48.930804932807646
33,2002,146.934,109.42075925555909
34,2005,101.65,63.845828600305076
35,2009,46.274,79.34302088479058
36,2014,126.343,116.59633546560558
37,2015,123.29,116.32262609615415
38,2016,57.581,35.649934861846134
39,2019,76.337,79.94788322715162
