,pc1,target,phase_label
0,-1.702956166274252,53.242,1
1,-1.3022264038284999,63.013,1
2,-3.8557861588357487,49.026,1
3,-3.475733911551976,14.875,1
4,-0.3651162968747461,57.327,1
5,-0.2849039760637577,78.281,1
6,-0.01733968794857061,63.864,1
7,2.8845484557316867,97.272,1
8,-0.47944769301235274,47.375,1
9,2.0323773860375436,64.664,1
10,0.7063313079349177,37.014,1
11,2.7347941680801418,97.35,1
12,0.4718841887989095,58.692,1
13,1.7076894272347147,51.13,1
14,-0.07038983305196421,34.522,1
15,-0.5898999457797828,68.418,1
16,0.5381112060726796,89.413,1
17,1.545805757488678,111.149,1
18,0.13817392869181963,37.424,1
19,-0.6153518971977664,48.213,1
0,-0.6767247266824941,23.55,2
1,8.952441865988378,102.754,2
2,5.5364357322067965,118.897,2
3,12.591218739252254,106.87,2
4,0.3654338181209214,69.35,2
5,2.251849081590763,71.891,2
6,-3.3094898244772906,35.434,2
7,-4.809075478939466,35.415,2
8,0.4324204140640525,48.605,2
9,-1.3733650912261801,72.616,2
10,-0.4355487010344465,59.619,2
11,-0.6365849001673746,94.81,2
12,0.2385711385484328,44.951,2
13,-1.7172369542032326,85.303,2
14,-2.319296785106055,76.444,2
15,3.705379140520852,116.553,2
16,-2.5864415518637363,63.402,2
17,-6.168805715523095,61.485,2
18,-4.956909849768461,61.366,2
19,-5.08454903200534,39.454,2
