,years,data,hindcast
0,1982,43.574,68.65141132260094
1,1984,127.765,107.91849062707604
2,1985,62.145,51.47907846993475
3,1986,118.281,113.1020550524124
4,1989,24.55,47.71878661893572
5,1990,62.735,65.7152569467181
6,1996,16.128,29.183918958292878
7,1997,8.558,8.432963421575174
8,1999,91.58,89.43116460649075
9,2000,47.352,92.28477832095837
10,2001,85.522,71.5227214637584
11,2002,67.263,86.85966424091245
12,2006,18.287,51.82368612287374
13,2008,98.91,85.73276501919817
14,2009,59.608,54.9589415754103
15,2011,71.904,72.8971178966793
16,2012,90.297,78.38399870705626
17,2014,90.505,55.07318911140843
18,2017,56.353,54.500094209142006
19,2018,94.423,50.06991730856595
20,1980,58.656,84.09061319624041
21,1981,93.396,70.57993453645736
22,1983,104.552,109.79014741651088
23,1987,40.212,77.87527325987692
24,1988,138.661,100.65643301004464
25,1991,65.731,59.028113760447695
26,1992,40.056,71.91162277499576
27,1993,79.516,74.68711447501674
28,1994,85.403,82.16494051992528
29,1995,129.885,81.48091394141362
30,1998,88.083,125.553364259848
31,2003,73.574,71.70573196684259
32,2004,107.224,80.79654252520854
33,2005,53.984,72.98110005709657
34,2007,116.525,91.23378437607838
35,2010,49.822,65.9766795872084
36,2013,56.091,71.02091076884814
37,2015,107.204,81.2468361738815
38,2016,107.938,103.20444244815415
39,2019,48.71,69.23850094590462
