,years,data,hindcast
0,1981,61.647,74.2367319149141
1,1984,147.559,109.98657352666228
2,1985,48.916,90.42469824171296
3,1988,99.143,111.88915555345193
4,1989,52.76,73.28193611276038
5,1995,112.688,101.01690045594336
6,1996,48.278,72.26751955471448
7,1998,154.753,122.86539871558274
8,1999,83.683,123.14931110204168
9,2000,85.15,103.51125000442262
10,2001,144.184,131.2673258452359
11,2003,46.909,42.27997870532827
12,2007,74.653,76.13660981601004
13,2008,79.746,67.46405020009156
14,2010,93.053,86.19630071635801
15,2011,68.379,72.65902875502559
16,2013,81.322,69.73096402218255
17,2016,28.704,57.59784031037008
18,2017,131.717,65.9147184996323
19,2018,68.288,59.65570794755921
20,1980,42.647,82.7865543741211
21,1982,59.112,70.08714894347301
22,1983,117.24,108.35996792875652
23,1986,48.164,84.25559906088112
24,1987,66.991,91.79186286524254
25,1990,93.283,76.50967381703182
26,1991,69.854,78.98777694850943
27,1992,66.034,79.55442662985294
28,1993,149.343,145.13976011489186
29,1994,147.073,118.44777203670864
30,1997,29.832,56.28470743423283
31,2002,57.527,48.99917401706746
32,2004,68.272,63.4324862339073
33,2005,79.997,75.6976219927234
34,2006,31.076,32.55670812429553
35,2009,40.197,32.148472369744034
36,2012,79.252,68.7278972919185
37,2014,25.215,27.701246107120625
38,2015,98.359,81.13856553731623
39,2019,112.171,59.031578172204725
