,years,data,hindcast
0,1981,274.878,276.7387082286256
1,1982,276.033,275.97020341892625
2,1984,275.466,277.0869879332451
3,1985,272.646,274.3531530058621
4,1986,269.837,276.4484747601287
5,1989,278.597,279.71580109672374
6,1990,280.507,278.20090427892995
7,1996,273.615,276.3264276039474
8,1997,278.932,276.5390787847334
9,1999,276.585,276.7132016455731
10,2000,278.992,277.4109881520188
11,2001,277.524,275.8065627295357
12,2006,275.991,274.58910935222144
13,2008,278.257,275.3671185806196
14,2009,276.289,275.9332603847659
15,2011,277.556,275.54324119070145
16,2012,273.954,274.8636854003079
17,2014,279.408,277.8936804713092
18,2017,277.869,277.2880522494743
19,2018,274.074,274.2213607323494
20,1980,277.92,275.8721600553599
21,1983,274.108,277.5325072851975
22,1987,275.306,276.8919397977633
23,1988,277.77,277.1778470341922
24,1991,272.82,275.1299740915534
25,1992,278.027,278.95112813107306
26,1993,276.052,275.74263474603356
27,1994,274.72,275.29020157532034
28,1995,279.698,278.58811918796295
29,1998,279.234,278.3147339931564
30,2002,280.012,277.9002954440857
31,2003,275.199,277.2706223796744
32,2004,277.989,276.8447220575182
33,2005,275.683,275.3481232778372
34,2007,279.131,277.38200588440367
35,2010,274.59,276.9453180493333
36,2013,274.828,276.04381197148217
37,2015,276.667,275.0110520310393
38,2016,277.781,277.9754626958183
39,2019,279.191,276.51334031119455
