,pc1
0,7.400172241217189
1,5.598628258407203
2,0.3462274827944174
3,14.315286221314079
4,-7.155568699065322
5,2.5987399114303695
6,-0.9754831316944704
7,-12.296612692676929
8,-5.946453451721152
9,-9.49450805233197
10,-0.03052342818867726
11,5.954797241644936
12,13.180172425294572
13,12.826125561175422
14,-13.788392365151081
15,-7.020436271664633
16,11.37084482883812
17,-24.40470945735005
18,14.724835873396863
19,-7.203305973015238
20,3.983507715001901
21,-3.1284089962857857
22,4.630239654330851
23,6.0616444819412
24,-2.572216390860878
25,8.851640554880412
26,1.2590509732424509
27,-4.992981447111444
28,4.908511539007216
29,16.31754999410214
30,-11.692954410774963
31,-6.3679301659466425
32,-3.866634047160016
33,-0.6367342205901746
34,-5.269458886741162
35,-9.626329062216119
36,-3.4125013996094657
37,-4.41546040844619
38,4.192080744196738
39,5.777796753326772
