,years,data,hindcast
0,1981,280.548,280.6247608281188
1,1983,280.043,278.9165628126836
2,1984,281.547,280.72487726344934
3,1985,276.482,277.8216924483095
4,1988,279.768,280.4883518092589
5,1989,279.225,279.6430311594139
6,1995,280.449,280.5107133051433
7,1996,279.45,280.1749577398521
8,1998,277.399,279.4696986298264
9,1999,280.361,280.2339654857057
10,2000,281.026,279.48246075238575
11,2005,280.714,279.45469378479424
12,2007,280.527,279.1508241974945
13,2008,280.383,280.6771806793833
14,2010,279.101,280.20420577082876
15,2011,280.865,280.9663569197125
16,2012,280.219,280.0787674835742
17,2013,280.357,280.344559604929
18,2016,279.21,279.5449469410173
19,2017,280.834,279.9953923841191
20,1980,278.43,279.37680395770764
21,1982,281.542,281.8065936199443
22,1986,281.399,280.7032524722097
23,1987,280.287,280.39493024315067
24,1990,279.704,278.6328055799358
25,1991,279.096,279.9696331491243
26,1992,281.242,281.02123665581814
27,1993,275.969,278.54979231707296
28,1994,283.18,282.1793787283762
29,1997,279.988,280.83709226509933
30,2001,281.038,280.9636324502332
31,2002,281.246,282.1434941031757
32,2003,281.185,279.4377809927389
33,2004,280.022,280.12818886246646
34,2006,282.748,282.2517849509201
35,2009,282.63,281.6345481229535
36,2014,281.428,280.0824161320585
37,2015,283.104,284.1280224134823
38,2018,280.069,280.41873644117453
39,2019,279.808,279.45487654235825
