,pc1
0,-5.192874376937503
1,-11.991503001103919
2,22.847136989599687
3,-8.379773782439887
4,-4.136295286298937
5,-24.22152330842987
6,40.24636316307972
7,20.254325969728228
8,-43.19775936248993
9,-36.74790781327937
10,-11.794806636047877
11,-13.575746063455501
12,23.476561053988494
13,20.553109968883064
14,-21.439804906202063
15,41.37281074532478
16,12.163760516675643
17,-6.177648940672
18,2.446031363899908
19,3.497356210262867
20,26.928838146478245
21,12.912933503139586
22,-18.598604881886054
23,38.65860334738505
24,0.8656199976559589
25,-20.21018670325356
26,15.356206020462423
27,-17.422274731839572
28,-33.986290693631474
29,8.635369453448739
30,-0.5127988160902193
31,19.472288296982118
32,-3.5390269999959334
33,3.8848817155045365
34,-24.81638478928264
35,-34.32791779023365
36,1.073362138671298
37,-4.260422683487455
38,36.10115543932394
39,-6.213859458891535
