,years,data,hindcast
0,1981,37.258,84.16752021488107
1,1982,88.868,93.9892566922837
2,1984,27.303,60.14575176227895
3,1986,85.939,87.04007932405577
4,1987,87.189,88.49857060490312
5,1990,43.995,54.970801168220014
6,1991,22.764,71.38328783117574
7,1993,65.7,41.20782236771524
8,1994,89.989,107.85172966105114
9,1996,98.744,110.61571560567108
10,1998,67.593,33.08471231746725
11,2002,146.934,103.96377669746396
12,2004,153.639,90.17169172665447
13,2006,192.569,178.8027470518345
14,2009,46.274,69.5283418114313
15,2012,90.667,75.96727242753622
16,2015,123.29,107.75743719946165
17,2016,57.581,82.97206062413285
18,2017,75.391,56.22282074639329
19,2019,76.337,101.25033524078958
20,2020,91.375,69.80726892459943
21,1980,67.597,72.70083749410313
22,1983,31.294,37.687377829278454
23,1985,104.175,96.24348704625653
24,1988,72.625,121.17841363786917
25,1989,58.181,61.87864773697578
26,1992,128.278,109.74736259875233
27,1995,22.497,79.11990575810368
28,1997,54.355,38.682478061066284
29,1999,99.367,96.3920718295368
30,2000,51.303,63.45928901116126
31,2001,107.73,85.92183278219352
32,2003,22.521,73.93700542765629
33,2005,101.65,103.67616059073589
34,2007,52.895,58.01734003245649
35,2008,114.817,88.53718787718606
36,2010,146.264,118.623181848511
37,2011,128.736,63.13500111448212
38,2013,40.892,67.53284820417717
39,2014,126.343,118.84210747588648
40,2018,94.606,75.36430663008781
41,2021,99.275,94.72415701352395
