,years,data,hindcast
0,1980,278.43,278.3996800438691
1,1981,280.548,280.25530796356855
2,1982,281.542,280.997713608362
3,1988,279.768,279.07785602297247
4,1992,281.242,280.5575315209056
5,1993,275.969,279.40548155031473
6,1994,283.18,282.62008678139523
7,1996,279.45,280.61316152193655
8,1997,279.988,280.5234690906058
9,2002,281.246,281.3598699973778
10,2003,281.185,280.5301073599101
11,2004,280.022,281.1025489658889
12,2005,280.714,279.47887793626995
13,2006,282.748,281.40546572381226
14,2009,282.63,282.44360490820986
15,2010,279.101,277.9442961231276
16,2012,280.219,280.9939056591631
17,2013,280.357,280.3659851708181
18,2014,281.428,280.65035875594464
19,2019,279.808,280.8496912955465
20,1983,280.043,279.809045268049
21,1984,281.547,281.14360803989024
22,1985,276.482,278.79279089527944
23,1986,281.399,281.57649067297484
24,1987,280.287,280.07730867391956
25,1989,279.225,279.4462030343755
26,1990,279.704,279.58293490532884
27,1991,279.096,280.23893374035595
28,1995,280.449,280.22467345179393
29,1998,277.399,279.73965274741505
30,1999,280.361,280.19926416897954
31,2000,281.026,280.002227005495
32,2001,281.038,279.44735459157636
33,2007,280.527,279.8045800520236
34,2008,280.383,279.7595553942763
35,2011,280.865,279.92394261911187
36,2015,283.104,282.13503519583315
37,2016,279.21,280.8307830171517
38,2017,280.834,279.10669193421217
39,2018,280.069,281.20692459195874
