,years,data,hindcast
0,1980,288.542,288.5772933655223
1,1985,287.425,287.5104573221707
2,1986,284.947,286.67688395269425
3,1987,287.798,287.09310084261256
4,2000,288.952,288.421481903957
5,2001,286.703,286.22036628209537
6,2003,287.965,288.9258452871527
7,2004,288.368,286.75396720474777
8,2006,290.885,289.85059068153345
9,2007,287.305,288.0855710192579
10,2008,286.909,286.48556290865133
11,2009,288.244,288.53185042331677
12,2010,286.854,288.46148548965056
13,2011,288.688,288.9882886794367
14,2012,287.323,287.9103005767344
15,2014,289.191,289.00911529366994
16,2015,286.663,286.71586648134866
17,2016,290.729,289.5835476768268
18,2017,287.154,287.4737429136615
19,2019,287.939,287.3086816949599
20,1981,288.252,286.8264090418527
21,1982,288.852,288.2356448536222
22,1983,287.357,287.50859572927124
23,1984,286.735,286.7919926656863
24,1988,287.103,287.8510903133132
25,1989,288.678,288.03483228745256
26,1990,286.559,287.9914941415428
27,1991,288.298,288.86311995981697
28,1992,287.579,287.7995764541497
29,1993,286.379,286.84647595763033
30,1994,286.749,286.8782056212431
31,1995,287.466,287.34619151309
32,1996,286.063,286.69221487104755
33,1997,287.549,287.80966711597904
34,1998,288.047,288.2877646136249
35,1999,290.397,288.07252015239703
36,2002,288.122,288.49793610234894
37,2005,289.039,288.6078437594803
38,2013,287.608,287.8720302158161
39,2018,288.213,288.23139463063563
