,years,data,hindcast
0,1982,274.72,275.6617076145053
1,1984,276.784,276.6694300895893
2,1985,270.812,272.0739075766286
3,1986,275.801,276.79318163747456
4,1988,279.107,277.58595991180806
5,1990,278.845,278.1983830265698
6,1991,276.5,275.67921467736846
7,1992,276.297,276.99267205853033
8,1996,273.074,276.51831929021176
9,1997,272.26,275.51472734730305
10,1998,277.962,276.7600628679601
11,2001,275.967,276.69913958759656
12,2002,277.709,274.6858731514882
13,2003,276.099,275.6236433022634
14,2006,274.907,275.1681021684903
15,2008,279.489,275.58382723168864
16,2009,274.322,274.4164212495345
17,2010,273.085,275.6239032025248
18,2011,276.64,275.2218776718433
19,2013,275.183,274.09264633662195
20,1980,273.943,275.60267695257977
21,1981,276.288,276.16371547693484
22,1983,279.392,277.8224654040563
23,1987,271.057,275.289348229756
24,1989,278.043,274.59181327873273
25,1993,278.069,276.7740853601604
26,1994,278.452,278.6678182982221
27,1995,277.265,277.42092787486985
28,1999,278.422,278.5158558835794
29,2000,277.795,277.9211853952369
30,2004,277.014,277.70768478145555
31,2005,278.562,277.30095339372804
32,2007,280.328,278.29927022777116
33,2012,278.003,279.73044381825343
34,2014,278.727,278.190230697348
35,2015,277.328,278.1160303319877
36,2016,278.048,277.07303970096007
37,2017,275.05,276.45719136005545
38,2018,278.531,278.379117742004
39,2019,276.946,277.2391457923091
