,pc1,target,phase_label,year_glvar
0,-1.378413976856654,73.573,1,1980
1,-3.019333183253007,63.801,1,1981
2,-4.198614732961114,61.158,1,1988
3,-2.9833960277202416,59.721,1,1992
4,8.536161179664138,112.219,1,1994
5,-4.637094560461098,40.513,1,1995
6,-6.3286232871264945,45.022,1,1996
7,3.124510700973347,77.391,1,1997
8,0.18394209326911526,78.078,1,1998
9,0.11870165635636072,93.864,1,2002
10,-2.579660507911304,90.195,1,2003
11,0.17213361550869413,54.078,1,2004
12,-7.996055026832177,50.89,1,2005
13,1.2159366804955596,99.225,1,2006
14,5.763416726931895,98.371,1,2009
15,3.692378546246906,51.992,1,2010
16,7.90954178979304,126.017,1,2012
17,3.0600886776843343,74.252,1,2013
18,-1.859658461319083,89.714,1,2014
19,2.965389060408217,84.951,1,2019
20,-1.7605996944390605,69.243,1,2021
0,1.3129528111842361,83.43,2,1982
1,-3.811406090566825,63.898,2,1983
2,-8.579698687557512,57.754,2,1984
3,-2.4683965869768723,100.249,2,1985
4,5.063034671695194,125.43,2,1986
5,-5.4204587420999815,47.004,2,1987
6,4.19975608234954,99.994,2,1989
7,-1.4829310451736855,71.359,2,1990
8,-3.6971763639359216,44.356,2,1991
9,-0.6918446039479775,142.547,2,1993
10,15.141736731213348,142.156,2,1999
11,1.2191203600490188,86.35,2,2000
12,-0.9847381166795693,73.461,2,2001
13,-1.893325689940079,75.825,2,2007
14,-8.69199492355266,32.104,2,2008
15,14.30175519241868,135.773,2,2011
16,1.5296562572693888,54.183,2,2015
17,-6.426486194722292,19.912,2,2016
18,4.735613617818478,122.767,2,2017
19,-10.469196443857314,89.451,2,2018
20,7.112246696165233,109.639,2,2020
