,years,data,hindcast
0,1980,142.421,77.55118128364691
1,1982,32.713,72.83972077105388
2,1985,100.845,92.22602543451377
3,1987,134.54,135.7231381285273
4,1990,43.238,98.88049845946833
5,1991,86.473,92.15183620711502
6,1993,138.492,120.66756403830897
7,1995,45.937,85.59395418954401
8,1997,69.497,99.6023408216773
9,1998,77.728,73.09918608592051
10,2004,104.082,63.91673853879686
11,2005,109.448,124.09004599001702
12,2008,105.991,86.7125780421539
13,2010,68.74,104.47861873415751
14,2011,163.954,112.03793369436467
15,2012,133.298,119.37054465434586
16,2014,91.657,86.27092551079757
17,2016,56.599,63.85145487797388
18,2017,125.55,104.6540248547579
19,2019,49.361,66.84568968285879
20,1981,54.994,70.47312454667744
21,1983,22.256,41.22089969073869
22,1984,95.445,93.51368238228287
23,1986,53.76,92.58369123533073
24,1988,151.791,111.21074677525746
25,1989,59.596,49.64062063817137
26,1992,62.719,49.020206319205535
27,1994,21.875,66.34027428568177
28,1996,59.759,50.44902126999213
29,1999,54.398,32.36595546851671
30,2000,102.948,85.35608136146453
31,2001,87.775,115.63524785642888
32,2002,94.124,82.38716554200013
33,2003,76.224,44.44326475810293
34,2006,25.725,34.51531641954867
35,2007,166.442,134.18060120749442
36,2009,103.684,101.1782001471528
37,2013,58.307,93.554372778862
38,2015,95.021,58.714650771628584
39,2018,19.792,59.85187654546239
