,pc1,target,phase_label,year_glvar
0,-0.9951600003886655,72.959,1,1980
1,2.71341378833123,79.103,1,1981
2,-5.819271631859434,110.221,1,1987
3,0.4126853218907303,43.995,1,1988
4,0.8721637504887049,114.02,1,1992
5,4.632374653309631,62.847,1,1993
6,4.994317943776373,50.598,1,1994
7,-8.059294437080982,130.482,1,1996
8,6.894889833926509,56.974,1,1997
9,-5.44268808882667,92.019,1,1998
10,-4.619065621642403,85.69,1,2001
11,-0.12800128946959216,88.661,1,2002
12,-2.1598383057464168,56.468,1,2003
13,5.040626259832105,66.664,1,2004
14,3.8779030023681176,66.791,1,2005
15,-1.4698361874826347,79.284,1,2006
16,-2.3407847916517697,80.795,1,2010
17,-1.317038181783487,62.3,1,2012
18,-1.236944046416782,95.385,1,2013
19,2.949011010751492,74.313,1,2019
20,1.202079425177324,67.495,1,2021
0,-20.990269442864022,70.765,2,1982
1,5.493669921503027,59.341,2,1983
2,-3.2190177577040933,78.441,2,1984
3,-2.329427418753075,73.801,2,1985
4,-13.758114845673308,84.644,2,1986
5,3.3242432246242437,36.577,2,1989
6,4.059019888985862,88.055,2,1990
7,-17.857041867504098,121.381,2,1991
8,9.571622652168534,32.26,2,1995
9,16.35601806506302,52.177,2,1999
10,-6.898106982592964,131.48,2,2000
11,12.056959790112918,63.658,2,2007
12,12.649205224087481,87.04,2,2008
13,-22.15953510567625,119.023,2,2009
14,19.66136394120837,17.077,2,2011
15,10.702574844068291,64.116,2,2014
16,-18.53008778768127,119.425,2,2015
17,-5.291227010722659,75.849,2,2016
18,-1.1798638272312423,71.566,2,2017
19,-6.686925430839172,34.97,2,2018
20,25.02438659772831,45.381,2,2020
