,years,data,hindcast
0,1980,67.597,66.84943503930174
1,1982,88.868,71.31708533238509
2,1984,27.303,37.12685241655399
3,1987,87.189,71.91198697712187
4,1991,22.764,29.985035087608765
5,1993,65.7,86.13952376867312
6,1997,54.355,73.42389369231769
7,1998,67.593,84.32064452144832
8,2000,51.303,51.20706869967079
9,2005,101.65,68.6822159014036
10,2007,52.895,64.10919961882061
11,2008,114.817,118.17231730513255
12,2009,46.274,41.562289352579946
13,2010,146.264,134.36484552002645
14,2011,128.736,81.1884898146842
15,2012,90.667,84.03608015751786
16,2014,126.343,125.06808475498323
17,2015,123.29,123.60998404064082
18,2016,57.581,95.5880400472665
19,2019,76.337,86.52676313988529
20,2020,91.375,93.7111648119774
21,1981,37.258,38.07740871760223
22,1983,31.294,65.33273075355969
23,1985,104.175,76.30908120028077
24,1986,85.939,67.72747898452579
25,1988,72.625,58.837785451547546
26,1989,58.181,117.70978373109013
27,1990,43.995,100.34025858630152
28,1992,128.278,92.2009558313044
29,1994,89.989,86.22607928157151
30,1995,22.497,23.330400733659857
31,1996,98.744,83.16934701177264
32,1999,99.367,99.79361695844504
33,2001,107.73,84.96995511592796
34,2002,146.934,123.48981124292891
35,2003,22.521,73.5836993702915
36,2004,153.639,157.52424061343035
37,2006,192.569,123.65972850041375
38,2013,40.892,56.44706072695605
39,2017,75.391,57.81171467343809
40,2018,94.606,93.23186235708897
41,2021,99.275,126.12600015786352
