,pc1
0,4.498688723570488
1,-21.403678804834072
2,-17.84946363315565
3,-7.639851948246395
4,-15.801555563473045
5,-9.488101438826163
6,-16.334997311577965
7,-15.829705737946902
8,-5.1347082980499295
9,5.641283239100773
10,3.149828362742511
11,0.1546540348737082
12,5.842588399768317
13,-13.673506986957968
14,-2.613247769066554
15,-4.887103865403205
16,-7.334291789107937
17,-3.163926643462389
18,7.084283419617478
19,5.251337026751251
20,-35.95837243549093
21,-30.965910232978267
22,-29.120615251190475
23,-31.460133714564826
24,-30.946415141611748
25,-30.91341670213284
26,-39.349686096202795
27,-30.126451738573294
28,-32.454397285916784
29,-36.75270913233383
30,-35.50409878720512
31,-30.405848459935562
32,-23.852590179194166
33,-20.306710365949474
34,-23.027876645852768
35,-27.253696460405884
36,-23.486360749851343
37,-22.90781442006471
38,-14.54611403448075
39,-18.185825911472133
