,years,data,hindcast
0,1982,274.72,274.68311423731825
1,1984,276.784,275.18431945615845
2,1985,270.812,273.54590535061294
3,1986,275.801,274.3454906847429
4,1989,278.043,276.31990666406836
5,1990,278.845,275.46484265322596
6,1996,273.074,274.8827986406017
7,1997,272.26,272.2169656036067
8,1999,278.422,277.4759627078953
9,2000,277.795,277.8195289769534
10,2001,275.967,275.9785620827838
11,2002,277.709,278.22388646943773
12,2006,274.907,276.855167103518
13,2008,279.489,278.34806168187043
14,2009,274.322,276.42392703876436
15,2011,276.64,277.1798979930721
16,2012,278.003,278.9627857667408
17,2014,278.727,276.8346420133055
18,2017,275.05,277.41684707273004
19,2018,278.531,277.738387802594
20,1980,273.943,276.5241687663122
21,1981,276.288,276.0192767912687
22,1983,279.392,279.3174759027234
23,1987,271.057,276.1589782886527
24,1988,279.107,277.6238623803641
25,1991,276.5,275.718745160148
26,1992,276.297,276.124793672405
27,1993,278.069,276.7201064191107
28,1994,278.452,277.0870820376379
29,1995,277.265,277.0184800021996
30,1998,277.962,280.358381181435
31,2003,276.099,276.0569665104684
32,2004,277.014,276.0023851472168
33,2005,278.562,276.5159247630735
34,2007,280.328,277.5047050804114
35,2010,273.085,275.40779545014465
36,2013,275.183,275.91332097186785
37,2015,277.328,276.7823934986564
38,2016,278.048,277.9597418481799
39,2019,276.946,276.11041612772334
