,pc1,target,phase_label
0,-3.058423696376531,54.994,1
1,-2.62499818013438,32.713,1
2,-0.9881669952718687,134.54,1
3,-2.900095217780727,86.473,1
4,-5.853280545717686,21.875,1
5,-0.06124231552883104,69.497,1
6,-0.6422911710112684,77.728,1
7,-0.7834790975512386,54.398,1
8,0.9590291662564224,102.948,1
9,-0.2178343548408137,87.775,1
10,0.11354188111168698,76.224,1
11,-0.03082870562504439,104.082,1
12,-0.08219768415928924,109.448,1
13,3.472170461366093,68.74,1
14,7.085394723449332,163.954,1
15,2.1654645265692767,133.298,1
16,-2.8864983253763135,58.307,1
17,0.5911924760668187,91.657,1
18,1.4940892158321017,95.021,1
19,4.24830264919387,125.55,1
0,3.6334923648993303,142.421,2
1,-1.9709338166371795,22.256,2
2,5.205212248522582,95.445,2
3,3.426946642671566,100.845,2
4,-3.467315749792514,53.76,2
5,5.3095147631064386,151.791,2
6,0.023044939568456935,59.596,2
7,-3.4035955995837828,43.238,2
8,-3.8255123315724306,62.719,2
9,-0.7742783377363702,138.492,2
10,0.6731124529827097,45.937,2
11,-3.900548392692944,59.759,2
12,0.48299752221493525,94.124,2
13,1.169172002514153,25.725,2
14,7.549688116396224,166.442,2
15,10.644152905692517,105.991,2
16,1.1801712695764253,103.684,2
17,-7.7104146898360995,56.599,2
18,-6.025633554263862,19.792,2
19,-8.2193360597133,49.361,2
