,years,data,hindcast
0,1981,35.788,46.810041872322515
1,1983,105.42,113.94388265642596
2,1989,78.439,43.3084452846648
3,1990,64.463,56.88099190071024
4,1993,50.114,59.03315697441128
5,1995,42.515,54.64200070777954
6,1997,28.147,28.471227911381998
7,1998,131.575,102.68640369003612
8,1999,65.297,54.64741850130374
9,2000,76.353,44.382543791931184
10,2002,60.53,50.112663116279194
11,2005,77.407,61.225481668407994
12,2007,1.605,54.96989315232754
13,2008,37.054,47.76460392108832
14,2011,17.259,33.78272288888198
15,2015,27.186,48.55111816388555
16,2016,67.439,84.02542143343334
17,2017,30.591,47.489316660570296
18,2018,102.506,46.17277622686677
19,2019,32.685,53.472889477291645
20,1980,41.59,36.73966424400708
21,1982,35.431,43.09242944539673
22,1984,21.79,56.234670340669936
23,1985,78.559,66.69947313196681
24,1986,64.688,68.35775770510266
25,1987,33.606,53.20272106878842
26,1988,27.742,40.228264779965514
27,1991,46.967,58.549698290570646
28,1992,57.617,51.474378080767174
29,1994,85.773,70.74297630326274
30,1996,11.86,26.601907589172455
31,2001,95.436,61.608651639382664
32,2003,51.564,54.93625975519753
33,2004,45.281,33.06154210356503
34,2006,51.755,35.729021405736525
35,2009,23.97,49.36353504685709
36,2010,27.16,13.159787969694982
37,2012,93.777,53.05559300243522
38,2013,31.149,40.318273921698456
39,2014,52.13,64.68839417576237
