,pc1
0,12.09531826315643
1,-152.66798367614908
2,-182.91005137362384
3,78.51438793724604
4,194.3311340540847
5,331.6668457782022
6,23.646815180989837
7,-204.78060918093203
8,-248.6531277430293
9,272.5606282582749
10,145.4198324685386
11,-88.01353712512375
12,-198.49614166818026
13,-150.38969686892378
14,219.6514405219614
15,-167.88093555833987
16,141.591282895702
17,395.79411008191147
18,-174.93440059010263
19,-246.54577070708748
20,-31.890593553697208
21,564.6828465682049
22,-21.330870285606743
23,245.1875925454164
24,-75.18379176246637
25,-180.45303658088218
26,-357.07761806564827
27,370.1530278788049
28,-35.01336172448142
29,-164.4844147199959
30,286.1664489852093
31,196.4670359878861
32,-406.1612807658181
33,261.2469738324344
34,483.4624800682906
35,-129.43707385557383
36,-59.34819669353948
37,-635.0602397702277
38,-297.239163954743
39,-14.678720131453467
