,pc1
0,-48.35165620999267
1,381.5304993910337
2,209.15026283233973
3,19.887480607205262
4,-390.6041906250783
5,76.3407507259857
6,145.3763960868778
7,-272.85332114367003
8,-464.2612020607594
9,-381.8332205970687
10,163.32790377455382
11,205.31277775582626
12,95.16900159408236
13,100.2053266160177
14,-102.83615152377764
15,-166.32501543694087
16,-365.82126780326774
17,296.9662900136129
18,230.2448052343678
19,269.3754807664698
20,-194.60294058101616
21,366.57757201258056
22,502.920626031029
23,187.28903127747176
24,-246.1579134354113
25,-598.268395130177
26,-64.74233373032361
27,-231.7495456456532
28,149.56949176934438
29,608.4415982138627
30,-245.43518562311132
31,147.15208368403844
32,146.5952909187554
33,284.2673105171472
34,-84.2161275314738
35,15.032205311463553
36,-436.84690385504007
37,-578.4406152998905
38,400.7775437709543
39,-128.16482890594142
