,years,data,hindcast
0,1980,67.597,98.42586645810842
1,1982,88.868,76.21226679811923
2,1983,31.294,38.497308702725554
3,1984,27.303,40.98413521422933
4,1985,104.175,70.58151773930092
5,1987,87.189,41.150588449874256
6,1988,72.625,49.106336520620474
7,1989,58.181,95.92849416118442
8,1990,43.995,77.76927126212293
9,1991,22.764,69.59832287263536
10,1992,128.278,110.45474564274942
11,1993,65.7,65.315866551235
12,1995,22.497,42.89032867155015
13,1996,98.744,104.53682734047923
14,1997,54.355,90.51985616629608
15,1998,67.593,86.36837773624266
16,2004,153.639,120.25086008665951
17,2005,101.65,68.3163916421297
18,2011,128.736,96.61712365718645
19,2014,126.343,108.00151432655102
20,1981,37.258,61.56898474309397
21,1986,85.939,104.59300822674966
22,1994,89.989,56.144005041123236
23,1999,99.367,94.16839103360654
24,2000,51.303,80.40688341457025
25,2001,107.73,100.45850138788278
26,2002,146.934,143.52051184856683
27,2003,22.521,69.66801943138464
28,2006,192.569,80.16136135209533
29,2007,52.895,57.23203035485853
30,2008,114.817,112.71134937280127
31,2009,46.274,46.94247412539701
32,2010,146.264,118.03010759011742
33,2012,90.667,113.10903016849623
34,2013,40.892,63.64409989539436
35,2015,123.29,84.45212086577698
36,2016,57.581,61.87727203074273
37,2017,75.391,95.47333018413661
38,2018,94.606,102.48427814879055
39,2019,76.337,105.97824078441481
