,years,data,hindcast
0,1980,41.59,28.41045582035288
1,1981,35.788,44.39421993214867
2,1982,35.431,21.691450798376124
3,1983,105.42,87.71026361321782
4,1984,21.79,36.852109355257525
5,1985,78.559,42.19403117246606
6,1986,64.688,45.31429931616639
7,1992,57.617,55.64000470776422
8,1993,50.114,67.94353395258538
9,1995,42.515,58.25381226342067
10,1996,11.86,13.609761549347112
11,1999,65.297,68.28729745307574
12,2000,76.353,88.2416881748214
13,2005,77.407,65.95305049132547
14,2006,51.755,59.32484583676836
15,2009,23.97,49.258764261701806
16,2011,17.259,45.258915757634
17,2012,93.777,88.62117447503444
18,2018,102.506,66.9944589909592
19,2019,32.685,52.42686207757679
20,1987,33.606,58.37277651614864
21,1988,27.742,37.89919375532316
22,1989,78.439,62.9876231515932
23,1990,64.463,63.0793828822728
24,1991,46.967,57.009109857401754
25,1994,85.773,50.38318709692918
26,1997,28.147,41.70019651330753
27,1998,131.575,104.08426707987147
28,2001,95.436,54.53859876972297
29,2002,60.53,51.71890063768866
30,2003,51.564,37.034067675816104
31,2004,45.281,42.15687737553282
32,2007,1.605,31.401420504736826
33,2008,37.054,57.352700667445795
34,2010,27.16,66.70363298748256
35,2013,31.149,32.055451636484136
36,2014,52.13,36.7480785758751
37,2015,27.186,11.298128610545092
38,2016,67.439,59.15004486100184
39,2017,30.591,68.16336084482049
