,pc1,target,phase_label
0,-57.7152080795833,72.959,1
1,30.763669205079758,79.103,1
2,122.70161277124912,78.441,1
3,69.3882502672851,73.801,1
4,95.3451241223447,84.644,1
5,-104.10714601753945,43.995,1
6,-4.441720897370981,36.577,1
7,-3.2104752637519787,88.055,1
8,53.956729817655635,121.381,1
9,27.449920312098556,114.02,1
10,4.421851458984519,62.847,1
11,23.038723372450246,50.598,1
12,-127.28723484984096,32.26,1
13,168.85644891938333,130.482,1
14,-21.516595398382066,56.974,1
15,25.73757308180354,88.661,1
16,-30.25232573523644,56.468,1
17,-16.28823637929129,66.664,1
18,-143.6646841339641,63.658,1
19,-113.17263248895296,87.04,1
0,-192.79724643766335,70.765,2
1,-15.272890303844783,59.341,2
2,-239.6305562799526,110.221,2
3,160.71106274476662,92.019,2
4,94.27680665201461,52.177,2
5,-180.91495296104293,131.48,2
6,63.132585303768664,85.69,2
7,18.69458941622037,66.791,2
8,52.25705483997986,79.284,2
9,-200.11523754816207,119.023,2
10,86.4654341532196,80.795,2
11,197.8299290400744,17.077,2
12,135.7154574015577,62.3,2
13,-91.08612211709557,95.385,2
14,3.936037183769152,64.116,2
15,-134.4617055309004,119.425,2
16,9.73806382896335,75.849,2
17,120.8216824577147,71.566,2
18,136.5392946341781,34.97,2
19,-25.831104000827768,74.313,2
