,years,data,hindcast
0,1981,285.696,285.9557850544166
1,1982,285.12,285.31721348096335
2,1990,286.425,285.57054002752164
3,1995,285.355,285.5771593990432
4,1997,285.102,285.40217663531257
5,1998,286.977,286.0804162026108
6,1999,286.464,287.16609824182956
7,2000,286.875,286.9965709637174
8,2001,286.26,286.5791295088201
9,2002,285.916,285.8500211571455
10,2006,286.611,286.38191457714134
11,2007,286.399,286.0249087807737
12,2008,287.857,287.02492091484737
13,2009,286.328,286.2940144583486
14,2011,286.411,286.52840904233426
15,2012,286.392,286.5757889895231
16,2013,283.857,286.1257962395332
17,2015,284.79,285.26063204650177
18,2016,286.869,285.8248447241707
19,2017,287.239,286.4066595554449
20,1980,284.489,283.743035186113
21,1983,283.518,284.1787959444325
22,1984,282.873,284.4933379698851
23,1985,285.307,285.01589201340295
24,1986,285.412,285.9304189639597
25,1987,282.721,284.2492609851222
26,1988,286.423,284.8781387400733
27,1989,286.484,285.9359495640397
28,1991,282.564,285.0589895837994
29,1992,287.684,285.2098119775806
30,1993,286.531,285.3291748169918
31,1994,284.956,285.9204706343272
32,1996,283.04,283.56357319530474
33,2003,285.875,285.068352321303
34,2004,284.782,284.756392527098
35,2005,284.998,284.9095320228619
36,2010,283.077,282.00862470847454
37,2014,286.005,286.3608703855299
38,2018,288.522,287.11143720746594
39,2019,284.365,285.9039412522342
