,pc1,target,phase_label
0,-0.7693177875232734,288.542,1
1,0.6606257367922945,288.252,1
2,0.19218562646506254,288.852,1
3,1.3678011932268643,287.357,1
4,-1.3343211107577029,287.798,1
5,7.258002411604895,286.559,1
6,0.5048450923278741,288.298,1
7,3.689396659032721,286.379,1
8,3.0451592919994135,286.749,1
9,-2.133561847666464,288.047,1
10,2.7452130566280926,286.703,1
11,-1.7057776613109177,287.965,1
12,1.983022590446349,288.368,1
13,-2.9570297744598077,288.244,1
14,3.1175538819853243,287.323,1
15,1.4081095375958692,287.608,1
16,0.17482589154355543,286.663,1
17,-11.518880282010558,290.729,1
18,1.0494745055913148,287.154,1
19,6.349221033566713,287.939,1
0,30.51808140389751,286.735,2
1,40.70895884211999,287.425,2
2,43.25551722476627,284.947,2
3,33.223342099517765,287.103,2
4,23.303511549564384,288.678,2
5,39.33742761925322,287.579,2
6,31.94932841030606,287.466,2
7,33.49104063588217,286.063,2
8,33.852487221206474,287.549,2
9,16.41701324436968,290.397,2
10,22.67564871412856,288.952,2
11,30.624929325321144,288.122,2
12,21.78220054830468,289.039,2
13,14.36563762273385,290.885,2
14,29.28672464169534,287.305,2
15,23.014907590677165,286.909,2
16,23.760231185278773,286.854,2
17,24.549839727261997,288.688,2
18,17.765205392127044,289.191,2
19,25.59232186174656,288.213,2
