,pc1
0,2.4260603701405166
1,13.602260669458499
2,9.867184549733635
3,9.726922169443394
4,12.441206827664342
5,0.8844450556449542
6,-17.57848397908779
7,-14.471473523071767
8,-7.155952507468655
9,5.635105249943001
10,-3.831669250439645
11,2.5958507442150007
12,-15.100444553102331
13,-2.686591956073112
14,-6.8449606496878905
15,-7.2089658129287715
16,0.34579426764858506
17,15.269710061020039
18,5.949291048793955
19,-3.86517583906288
20,-3.650884940524042
21,-2.1025847206952726
22,-0.8796290981511328
23,0.6875070115354559
24,3.32158823159978
25,-2.0887138282550555
26,-0.19214633817576673
27,2.980211329228815
28,0.1929974547932401
29,0.3573943382801629
30,0.8526297553088449
31,2.763879991441358
32,-3.919263504741605
33,0.31106412457707233
34,-1.1148448352425846
35,-0.5950659474642127
36,-8.810626805594083
37,3.9605276209078375
38,5.7907383449174405
39,2.135536457180546
