,years,data,hindcast
0,1980,288.542,288.02844708759716
1,1981,288.252,287.7622806784506
2,1982,288.852,287.8363513319808
3,1983,287.357,287.65320416573513
4,1987,287.798,288.1980265997736
5,1990,286.559,286.4781127364151
6,1991,288.298,287.79603442406915
7,1993,286.379,287.1789175581535
8,1994,286.749,287.2932020448491
9,1998,288.047,288.3680066927761
10,2001,286.703,287.3882639235783
11,2003,287.965,288.22317286919736
12,2004,288.368,287.5241783521895
13,2009,288.244,288.47958782431647
14,2012,287.323,287.24882008672114
15,2013,287.608,287.63034656245367
16,2015,286.663,287.8525930163188
17,2016,290.729,290.224991163597
18,2017,287.154,287.70395168737986
19,2019,287.939,286.66051119444774
20,1984,286.735,287.38745657204123
21,1985,287.425,286.17741417073995
22,1986,284.947,285.7393809225046
23,1988,287.103,287.12793225131185
24,1989,288.678,288.56481413943317
25,1992,287.579,286.30232840285873
26,1995,287.466,287.40673986673613
27,1996,286.063,287.11646680880017
28,1997,287.549,287.0663128163705
29,1999,290.397,289.6340378424932
30,2000,288.952,288.77902970447826
31,2002,288.122,287.52532666280854
32,2005,289.039,288.8063105255027
33,2006,290.885,289.7232377922146
34,2007,287.305,287.6295594954882
35,2008,286.909,288.5628385479611
36,2010,286.854,288.46138910719543
37,2011,288.688,288.5702869333459
38,2014,289.191,289.2440402218719
39,2018,288.213,288.2750972158445
