,years,data,hindcast
0,1982,277.148,279.76003884575806
1,1987,277.722,279.11896519802957
2,1989,278.142,276.6438705341429
3,1990,277.581,277.4048442564094
4,1992,277.129,277.22804227511165
5,1993,278.56,277.8400385217604
6,1995,272.852,276.2591053276738
7,1996,274.079,276.5656995836553
8,1998,277.971,276.3905698394836
9,1999,278.276,275.7830883552493
10,2000,278.433,276.69029967071253
11,2002,276.113,278.5507044078446
12,2003,277.709,277.7812641618339
13,2005,277.678,276.94592284531643
14,2006,280.048,278.73186105542703
15,2010,272.735,275.275527921776
16,2014,278.368,278.3749730277835
17,2015,282.582,280.5584148487532
18,2017,278.222,276.872612287644
19,2019,279.253,277.8251570356351
