,pc1
0,-43.99701410254409
1,-1.2881819143938247
2,-57.622132992813285
3,-77.8991765559978
4,-172.8284335378852
5,66.93443214754988
6,21.029049711159445
7,-0.7901154262691795
8,-140.36333217075864
9,113.07375250642195
10,-12.494694348933205
11,16.901419920452955
12,34.80931305720632
13,-20.803161143861324
14,161.27886328425498
15,140.80201628526373
16,-41.04747068503839
17,65.16419404349149
18,-163.73965435843738
19,-19.2530358758648
20,132.13073420519467
21,59.84637847601343
22,15.404298776211348
23,-30.995639159575106
24,-164.97311297029364
25,-138.82320698814766
26,77.07341322351843
27,-21.0399170818793
28,-151.86232522236085
29,31.80255289011754
30,-29.876474883447976
31,-43.49536400651093
32,-38.71744995156854
33,1.7959709142746862
34,146.33785057921773
35,1.6686808974088743
36,-37.235656591941655
37,33.57206493772271
38,162.32610212677017
39,69.0072265344877
40,35.668805299118226
41,22.515474161854925
