,years,data,hindcast
0,1980,282.943,283.9485390210419
1,1982,284.418,284.8173254476395
2,1983,284.197,284.2141202122762
3,1985,283.884,283.27830668271605
4,1986,284.738,283.21463951101504
5,1987,284.108,283.26263482131066
6,1988,284.252,284.1364753328143
7,1990,285.161,285.23362915437815
8,1991,283.647,284.5857596239963
9,1998,283.242,284.56390695694785
10,2003,281.324,283.6551804217928
11,2005,286.611,284.8431347083267
12,2007,283.55,284.62867747157827
13,2009,284.115,284.30484837738726
14,2011,284.836,284.14886568544995
15,2013,285.349,284.9143854010253
16,2016,283.35,284.17283264614605
17,2017,286.493,284.93026999785815
18,2018,285.394,284.9550874337846
19,2019,284.784,284.58738109251544
20,1981,282.369,283.38151428939005
21,1984,284.946,284.9312991566607
22,1989,285.643,284.69961064489985
23,1992,281.561,281.74462850327734
24,1993,282.413,284.0244363720094
25,1994,282.913,283.8958107453072
26,1995,286.166,286.3345220818223
27,1996,284.354,284.8910447829602
28,1997,283.261,283.4575506170326
29,1999,284.089,283.1625826605999
30,2000,284.65,284.1371341464034
31,2001,287.358,285.1432381142054
32,2002,283.045,285.60431696304016
33,2004,284.575,283.80382697839065
34,2006,286.908,284.85935559817955
35,2008,283.493,284.3748470719729
36,2010,284.007,285.1799841309177
37,2012,283.751,283.753064174909
38,2014,286.638,284.68283876269004
39,2015,283.443,283.5213942053315
