,pc1,target,phase_label
0,279.3076701381182,276.288,1
1,336.79260588291004,274.72,1
2,48.363162777079594,276.784,1
3,53.14847358158294,279.107,1
4,-92.17701419613815,278.043,1
5,31.261916363787602,278.845,1
6,-47.089869125739824,276.5,1
7,-491.8827147369018,278.069,1
8,605.0785575878054,273.074,1
9,-417.67311594272223,278.422,1
10,45.798268058171544,277.795,1
11,386.6059749847467,277.709,1
12,187.3929202984481,278.562,1
13,-354.7261522571195,280.328,1
14,-47.92108112776985,279.489,1
15,212.66944483115054,274.322,1
16,-384.29787588842805,278.727,1
17,-578.114823229039,278.048,1
18,51.684975555124595,275.05,1
19,175.7782552196385,278.531,1
0,161.64414122656578,273.943,2
1,45.71728218439636,279.392,2
2,600.139217805249,270.812,2
3,421.7124394146285,275.801,2
4,156.36045522472895,271.057,2
5,86.93840006995747,276.297,2
6,-149.10818000412243,278.452,2
7,-193.58617998861752,277.265,2
8,467.1381204363555,272.26,2
9,-573.782042639014,277.962,2
10,238.78702173852835,275.967,2
11,-344.2173639783738,276.099,2
12,-166.7135043997426,277.014,2
13,82.94213520462132,274.907,2
14,-100.35721455066565,273.085,2
15,388.63988570943667,276.64,2
16,-59.05665151546344,278.003,2
17,-127.96010170344785,275.183,2
18,-346.2552782446721,277.328,2
19,-588.9662072627636,276.946,2
