,years,data,hindcast
0,1980,277.407,276.1284641829423
1,1981,273.282,274.5895913703964
2,1983,277.486,278.22521643423215
3,1986,278.654,277.96658392915333
4,1988,280.158,279.21777135222936
5,1989,278.142,278.5057594311534
6,1991,277.49,277.38655752655745
7,1992,277.129,275.00649551030097
8,1994,279.092,279.275863237987
9,1997,278.332,277.2247092212979
10,1998,277.971,276.19236608151255
11,2001,276.811,278.9164002806231
12,2004,277.184,277.8185271601698
13,2007,277.337,279.7007035305136
14,2008,276.001,276.54113276053175
15,2009,275.915,276.5695903421897
16,2010,272.735,275.5741509033844
17,2013,279.211,278.17441034487314
18,2015,282.582,280.3701884943741
19,2017,278.222,277.63232195177403
20,2021,278.654,278.77819595380396
21,1982,277.148,277.4012920060556
22,1984,277.972,278.64810057141875
23,1985,278.899,276.5182552393323
24,1987,277.722,277.3998535738501
25,1990,277.581,277.5815022614404
26,1993,278.56,278.23005583598575
27,1995,272.852,275.04088632404734
28,1996,274.079,275.10948759252847
29,1999,278.276,278.32784699936326
30,2000,278.433,278.092617816211
31,2002,276.113,277.90029728285174
32,2003,277.709,277.9941845750933
33,2005,277.678,276.7178030526802
34,2006,280.048,278.5535809617821
35,2011,279.548,277.21668917232245
36,2012,278.178,279.01807142147976
37,2014,278.368,278.1619111947578
38,2016,278.446,278.2492718131505
39,2018,279.479,279.90938086248144
40,2019,279.253,279.2399508615293
41,2020,278.822,279.8529605816388
