,pc1,target,phase_label
0,42.851756152775664,282.943,1
1,-55.363256300687894,284.418,1
2,10.923726116175128,284.197,1
3,115.14720923931885,283.884,1
4,146.0386136330152,284.738,1
5,123.28830699903796,284.108,1
6,31.78459782452759,284.252,1
7,-102.84367538288268,285.161,1
8,-25.372875176677518,283.647,1
9,-30.7737330073722,283.242,1
10,79.10209597156393,281.324,1
11,-69.28021067970846,286.611,1
12,-33.5997233349067,283.55,1
13,3.4067352512860847,284.115,1
14,9.757126377802885,284.836,1
15,-62.987204654144485,285.349,1
16,17.252449160814656,283.35,1
17,-90.40691789780344,286.493,1
18,-76.1133409838937,285.394,1
19,-32.805487869305736,284.784,1
0,171.19107734805903,282.369,2
1,-46.38797523245175,284.946,2
2,-46.15855446342877,285.643,2
3,398.5978313434626,281.561,2
4,70.74759885580869,282.413,2
5,56.38937450323079,282.913,2
6,-312.45928298355216,286.166,2
7,-84.28451758083368,284.354,2
8,136.87447127825078,283.261,2
9,126.13543037047089,284.089,2
10,21.20051491283104,284.65,2
11,-144.07711354291325,287.358,2
12,-219.58757746179631,283.045,2
13,78.8905362325095,284.575,2
14,-111.98281440556951,286.908,2
15,-10.997529492567654,283.493,2
16,-143.04821421130694,284.007,2
17,52.955808711056946,283.751,2
18,-81.01224840850804,286.638,2
19,87.01736635377017,283.443,2
