,pc1,target,phase_label
0,-488.0191548675351,291.04,1
1,-272.6747008243126,289.333,1
2,-190.251371602373,290.432,1
3,-583.7504250134081,291.061,1
4,-504.3223980437553,293.292,1
5,123.24440841632028,289.0,1
6,-283.32269037995303,291.331,1
7,-58.171446416607345,288.202,1
8,-395.4758005319531,291.095,1
9,-157.30594391979446,291.463,1
10,-238.0000258176731,289.528,1
11,-298.69635819199027,290.191,1
12,-602.9593428255382,294.316,1
13,-111.56110158546727,291.947,1
14,-76.85032816304286,288.608,1
15,-442.9025416895833,289.833,1
16,-199.1671036398849,292.264,1
17,-260.1742303570416,290.835,1
18,-161.35072136003382,290.707,1
19,-121.43666777981099,291.269,1
0,-2243.492993390325,288.333,2
1,-2103.6951485623863,289.055,2
2,-1877.9367787899391,291.918,2
3,-2592.449276406158,288.322,2
4,-2218.8103493460053,289.643,2
5,-1839.544243448268,289.446,2
6,-2159.8300509035857,288.818,2
7,-2094.5363703626367,289.347,2
8,-1277.2650868098183,290.83,2
9,-2096.8629992261535,288.967,2
10,-1615.952545994429,292.216,2
11,-2085.1277940168757,288.974,2
12,-2357.6583183293706,290.031,2
13,-1830.96541630851,290.124,2
14,-2057.604356013674,289.656,2
15,-1763.6389686476984,290.638,2
16,-1842.4792058383468,290.627,2
17,-1338.4166886672194,291.4,2
18,-1277.5108666533076,290.913,2
19,-771.7956835496734,292.908,2
