,years,data,hindcast
0,1981,280.661,279.1113096129853
1,1982,278.275,278.9089723807919
2,1983,278.441,279.6871940870762
3,1987,275.184,277.40359767581026
4,1989,280.927,280.19498085495695
5,1990,281.101,280.49522561339523
6,1992,279.73,280.0899311555019
7,1993,278.68,280.5118136150923
8,1995,278.521,279.7270835443996
9,1997,280.407,279.76018792414305
10,1998,280.334,280.1690744508731
11,1999,280.02,278.9879926736689
12,2000,279.747,280.54308800485313
13,2002,280.187,280.36906088077006
14,2004,278.873,278.65743219902083
15,2007,280.952,279.6331366750891
16,2011,278.865,278.3762321122784
17,2015,279.082,277.96117203672924
18,2016,278.416,278.65561657606474
19,2019,280.759,279.91889792649937
20,1980,277.741,278.0112301446287
21,1984,277.094,278.73575730790384
22,1985,276.81,277.0488381422913
23,1986,276.741,275.90799573132256
24,1988,278.119,278.52664562395915
25,1991,280.961,280.1570162182501
26,1994,280.139,279.2120360777062
27,1996,275.896,277.84755090860773
28,2001,277.81,277.94937362474525
29,2003,280.079,279.5773980470305
30,2005,279.075,277.95273239534407
31,2006,276.791,278.62099458684605
32,2008,278.889,277.48102046211454
33,2009,279.105,279.4881651904056
34,2010,278.939,279.27288953553375
35,2012,280.59,277.7694217380047
36,2013,275.297,277.42174494166215
37,2014,281.119,279.2000197971641
38,2017,281.223,281.50541223098554
39,2018,277.252,277.98375729549343
