,pc1
0,-4.46181036182957
1,-2.5580175639485323
2,-10.018780785060958
3,-6.676658523690937
4,1.265804389579632
5,0.8980827501874112
6,-4.199377443585845
7,-2.76330993969486
8,0.37925298177841554
9,-7.953538960715772
10,6.514591858429693
11,-2.673921379231502
12,0.7786919644666935
13,5.6465457626528925
14,-4.7347768601346
15,7.043561349635906
16,1.6314091994981457
17,-0.7958991409227052
18,17.880134371453888
19,4.797579541614908
20,-5.062337649482172
21,0.41493876968517684
22,-2.174513810230711
23,0.971646033934765
24,-7.7962760657969
25,4.733278507145401
26,1.099953889562094
27,3.9132182996808758
28,-5.084641900111805
29,-1.6562663302393605
30,2.8776856762015695
31,1.0540904545146852
32,5.821108310152312
33,8.335412130876945
34,-2.861095983465976
35,0.14667425366913023
36,4.613295799246411
37,-9.17277942158717
38,-3.3215368304129673
39,3.1481002443934805
