,pc1
0,-46.57968318124898
1,-67.42547387966707
2,63.76412641873094
3,-18.77510347403271
4,-40.32155674511561
5,-178.6819240680077
6,-1.329363228451219
7,38.15309947172759
8,-8.06928696559475
9,34.655338746142014
10,9.751731935496379
11,-10.713069322452077
12,57.33695728465863
13,-59.88366970848714
14,50.786738942391395
15,30.291203853479317
16,55.15866150582954
17,49.222184708341054
18,-5.165141559031408
19,47.82049574214341
20,313.1517990038531
21,-127.51365103005963
22,145.5590572758879
23,158.9459008027182
24,-97.47016822452021
25,120.49333412518058
26,-261.8501876365562
27,173.2086605076191
28,149.26217419193702
29,273.88404376351974
30,12.094364762796857
31,-38.55479514815301
32,-45.30337530583332
33,-45.671806823950135
34,217.15488122771774
35,111.46731049240371
36,-59.84312250742583
37,-144.79630000340293
38,-443.60630677960586
39,-410.6161354652396
