,years,data,hindcast
0,1980,70.785,54.78712565814385
1,1985,66.121,50.72640663055088
2,1986,80.055,58.5250460748212
3,1991,29.05,53.028929934475016
4,1994,94.185,76.50531283963626
5,1996,22.462,32.72377793940679
6,1998,89.451,91.2848239647132
7,2001,86.263,85.60782073844614
8,2003,22.165,61.14174657805924
9,2005,63.614,58.902459030711384
10,2006,63.245,42.0737092309199
11,2008,110.582,95.35908857632802
12,2009,55.879,46.108674046423594
13,2010,56.222,34.753593915648125
14,2011,20.289,27.542475441579057
15,2012,29.574,71.07309748337488
16,2013,46.14,61.21622197794883
17,2014,34.11,58.06413881525591
18,2018,81.364,68.18064012638771
19,2019,101.839,95.78991099716998
