,pc1,target,phase_label
0,-5.6551753524412955,23.55,1
1,7.240074823808895,102.754,1
2,10.11259047241462,118.897,1
3,-3.9178977450561003,106.87,1
4,-2.2925376549583723,63.013,1
5,-2.1190510382904963,49.026,1
6,-4.829448054885024,71.891,1
7,-4.959402041379763,35.415,1
8,-5.850141258955165,57.327,1
9,1.5012538471683798,44.951,1
10,-2.0053245111185483,63.864,1
11,-2.470001205238672,47.375,1
12,-3.9354222575387308,85.303,1
13,5.505076908417787,76.444,1
14,3.8291198694209543,97.35,1
15,7.651927678076434,116.553,1
16,-0.7107132976822815,58.692,1
17,0.4720086197058073,51.13,1
18,1.3343659683432256,63.402,1
19,1.0991974136748948,89.413,1
0,80.99527844938082,53.242,2
1,-47.52628695116272,69.35,2
2,78.5723124250442,14.875,2
3,31.72742673143,35.434,2
4,-7.6086872223676005,48.605,2
5,-72.75329463859475,72.616,2
6,5.0871344354038595,59.619,2
7,-1.664771140083594,94.81,2
8,-36.77574172188332,78.281,2
9,-61.31134871622406,97.272,2
10,51.201071947551355,64.664,2
11,-27.92107830723076,37.014,2
12,37.67544923376743,34.522,2
13,-7.004985912867195,68.418,2
14,-29.441176474363857,111.149,2
15,-11.626926902862257,61.485,2
16,-107.30485790090623,61.366,2
17,7.675050248054339,37.424,2
18,76.6392938810602,48.213,2
19,41.36654755144575,39.454,2
