,pc1
0,-24.12099157479362
1,13.183814983067943
2,-6.4417385953310085
3,10.373875075363284
4,-74.20543691890998
5,2.6383928681074185
6,-30.90608314916722
7,5.007462719373564
8,29.460209305984662
9,4.038215917727474
10,40.729614969629694
11,-45.69183553326133
12,41.75021462662478
13,33.985135771746
14,18.987750458362406
15,24.86445680298663
16,1.5669082830650378
17,30.2478063369753
18,16.50085510346908
19,21.515143800209398
20,86.22937809630983
21,-82.34100174294197
22,-105.66992338049519
23,69.32019248076162
24,-8.977078696734523
25,-34.99857722732679
26,-80.18833308355981
27,-0.9313690315080672
28,-92.43899547624662
29,52.355359665876605
30,-32.52880593027333
31,88.48533950668752
32,26.32310412365582
33,-66.11160153780335
34,159.83382016034832
35,61.03100418987235
36,-4.782432570762053
37,-26.52265310659088
38,-49.96243792755851
39,-13.580539532297454
