,years,data,hindcast
0,1980,288.542,287.94945665070424
1,1981,288.252,287.15332480477787
2,1982,288.852,288.360861774132
3,1983,287.357,288.2533388049877
4,1984,286.735,286.6047253611491
5,1986,284.947,286.39530432583035
6,1987,287.798,288.68721074679553
7,1988,287.103,288.03783408308556
8,1989,288.678,288.24463988044886
9,1990,286.559,287.5632529363363
10,1991,288.298,286.463917027481
11,1992,287.579,288.7975814663432
12,1993,286.379,287.97586946602235
13,1995,287.466,288.42329224230747
14,1996,286.063,287.20511480256624
15,1997,287.549,288.2890875104892
16,1999,290.397,288.7264306055162
17,2005,289.039,288.1281689052793
18,2006,290.885,288.5637296449973
19,2014,289.191,287.8458589607497
20,1985,287.425,287.92578657094117
21,1994,286.749,286.9524187837786
22,1998,288.047,288.1189537693294
23,2000,288.952,288.25245374407586
24,2001,286.703,287.3601784362407
25,2002,288.122,287.7032477772685
26,2003,287.965,288.36136261126586
27,2004,288.368,287.9442837591596
28,2007,287.305,287.59148206448754
29,2008,286.909,287.19302143377075
30,2009,288.244,289.28061300622437
31,2010,286.854,287.8118954613932
32,2011,288.688,287.9763311206965
33,2012,287.323,287.566666808189
34,2013,287.608,288.2063444733807
35,2015,286.663,286.80142904912304
36,2016,290.729,288.6440675856865
37,2017,287.154,287.37471936549287
38,2018,288.213,288.0960579937111
39,2019,287.939,286.7986861857843
