,years,data,hindcast
0,1980,282.943,282.92206574633207
1,1981,282.369,283.65041847880235
2,1982,284.418,283.6009799212175
3,1983,284.197,283.4325715909067
4,1984,284.946,285.11593319513776
5,1985,283.884,283.7003526155439
6,1986,284.738,283.60940193959715
7,1987,284.108,284.15683216206844
8,1989,285.643,285.3290793935254
9,1990,285.161,284.68135590402454
10,1991,283.647,283.54707613914564
11,1992,281.561,282.3394113732118
12,1993,282.413,282.98727369345073
13,1995,286.166,285.60312453450365
14,1996,284.354,283.67315457810923
15,1997,283.261,283.74861509896215
16,2000,284.65,284.28777758924053
17,2002,283.045,283.5296564401053
18,2004,284.575,284.2618147160055
19,2007,283.55,285.45210489010924
20,1988,284.252,285.1878431101483
21,1994,282.913,284.82909472705103
22,1998,283.242,283.74439427445316
23,1999,284.089,285.2449810673186
24,2001,287.358,285.2760348538749
25,2003,281.324,283.7264181997899
26,2005,286.611,284.7953696964767
27,2006,286.908,285.2729695617712
28,2008,283.493,284.2795229206186
29,2009,284.115,283.79798038210885
30,2010,284.007,285.47915474129087
31,2011,284.836,285.2997434917062
32,2012,283.751,284.4010856334472
33,2013,285.349,285.5546849570175
34,2014,286.638,285.0286831222523
35,2015,283.443,282.3691376874661
36,2016,283.35,283.94300772674177
37,2017,286.493,285.2762727615571
38,2018,285.394,285.37550766661064
39,2019,284.784,283.4681134182986
